Job_Role,Pay,Location,State,Submit_Date,Submit_Date_Mo,Submit_Date_Yr,Hire_Date,Hire_Date_Mo,Hire_Date_Yr
SOLUTIONS ARCHITECT,147597,SAN JOSE CA,CA,07/17/2018,07,2018,07/18/2018,07,2018
SOLUTIONS ARCHITECT,147597,SAN FRANCISCO CA,CA,07/23/2018,07,2018,07/30/2018,07,2018
SOLUTIONS ARCHITECT,147597,SAN FRANCISCO CA,CA,07/17/2018,07,2018,07/18/2018,07,2018
SOLUTIONS CONSULTANT,117720,SAN FRANCISCO CA,CA,05/31/2018,05,2018,06/11/2018,06,2018
SOLUTIONS CONSULTANT,105830,MCLEAN VA,VA,06/20/2018,06,2018,07/02/2018,07,2018
SOLUTIONS CONSULTANT,122429,SAN FRANCISCO CA,CA,05/30/2018,05,2018,06/11/2018,06,2018
SOLUTIONS CONSULTING MANAGER,136302,NEW YORK NY,NY,07/11/2018,07,2018,07/18/2018,07,2018
SOLUTIONS ENGINEER,117720,SAN FRANCISCO CA,CA,05/31/2018,05,2018,06/11/2018,06,2018
SOLUTIONS ENGINEER,122429,SAN FRANCISCO CA,CA,05/30/2018,05,2018,06/11/2018,06,2018
SR INTEGRATION MIDDLEWARE DEVELOPER,120848,HILLSBORO OR,OR,01/08/2018,01,2018,01/16/2018,01,2018
SR MANAGER TREASURY & PAYMENTS TECH,151715,SAN FRANCISCO CA,CA,09/13/2018,09,2018,09/24/2018,09,2018
SR ANALYST SALES STRATEGY & OPERATIONS,116792,SAN FRANCISCO CA,CA,07/16/2018,07,2018,07/30/2018,07,2018
SR BI SYSTEMS ANALYST,118394,SAN FRANCISCO CA,CA,07/24/2018,07,2018,08/06/2018,08,2018
SR DATA ENGINEER,142168,SAN FRANCISCO CA,CA,02/02/2018,02,2018,08/02/2018,08,2018
SR DISTRIBUTED SYSTEMS ENGINEER,151590,BELLEVUE WA,WA,04/16/2018,04,2018,04/23/2018,04,2018
SR INTEGRATION MIDDLEWARE DEVELOPER,120848,HILLSBORO OR,OR,02/06/2018,02,2018,02/19/2018,02,2018
SR MANAGER  DATA SCIENCE PRICING,163134,SAN FRANCISCO CA,CA,04/10/2018,04,2018,10/01/2018,10,2018
SR MANAGER SOFTWARE ENGINEERING,142168,SAN FRANCISCO CA,CA,03/13/2018,03,2018,09/07/2018,09,2018
SR MANAGER STRATEGY,166878,PALO ALTO CA,CA,04/12/2018,04,2018,10/07/2018,10,2018
SR PROGRAM ARCHITECT,121139,ELLICOTT CITY MD,MD,05/01/2018,05,2018,05/14/2018,05,2018
SR PROGRAM ARCHITECT,146682,ELLICOTT CITY MD,MD,01/11/2018,01,2018,01/24/2018,01,2018
SR PROGRAM ARCHITECT,146682,ELLICOTT CITY MD,MD,05/01/2018,05,2018,05/14/2018,05,2018
SR PROGRAM ARCHITECT,163134,SAN FRANCISCO CA,CA,02/22/2018,02,2018,07/30/2018,07,2018
SR PROGRAM ARCHITECT,196082,DULLES VA,VA,08/29/2018,08,2018,09/10/2018,09,2018
SR PROGRAM ARCHITECT,204173,SAN JOSE CA,CA,08/10/2018,08,2018,08/27/2018,08,2018
SR SOFTWARE ENGINEER,122429,SAN FRANCISCO CA,CA,02/14/2018,02,2018,06/06/2018,06,2018
SR SOFTWARE ENGINEER,142168,SAN FRANCISCO CA,CA,05/24/2018,05,2018,11/21/2018,11,2018
SR SOFTWARE ENGINEER,142168,SAN FRANCISCO CA,CA,04/25/2018,04,2018,09/27/2018,09,2018
SR SOFTWARE ENGINEER,157706,SAN FRANCISCO CA,CA,10/23/2018,10,2018,04/23/2019,04,2019
SR SOLUTION ENGINEER - GENERAL BUSINESS,91624,NEW YORK NY,NY,03/01/2018,03,2018,03/19/2018,03,2018
STAFF PRODUCT DESIGNER,122429,SAN FRANCISCO CA,CA,04/03/2018,04,2018,10/01/2018,10,2018
SUCCESS ACCOUNTANT MANAGER PARTNER PREMIER,94540,NEW BERLIN WI,WI,04/18/2018,04,2018,10/12/2018,10,2018
SUCCESS AGENT,64140,HILLSBORO OR,OR,03/04/2018,03,2018,08/28/2018,08,2018
SUCCESS AGENT,64140,HILLSBORO OR,OR,03/10/2018,03,2018,08/22/2018,08,2018
SUCCESS AGENT TIER ,88960,CHICAGO IL,IL,03/05/2018,03,2018,07/24/2018,07,2018
SUCCESS AGENT DEVELOPER,64140,HILLSBORO OR,OR,03/13/2018,03,2018,09/01/2018,09,2018
SUCCESS AGENT DEVELOPER,64140,HILLSBORO OR,OR,03/09/2018,03,2018,09/01/2018,09,2018
SUCCESS AGENT PRINCIPAL TIER ,85176,HILLSBORO OR,OR,03/26/2018,03,2018,08/15/2018,08,2018
SUCCESS AGENT PRINCIPAL TIER ,87610,HILLSBORO OR,OR,03/12/2018,03,2018,08/15/2018,08,2018
SUCCESS AGENT PRINCIPAL TIER ,112986,SAN FRANCISCO CA,CA,10/26/2018,10,2018,04/20/2019,04,2019
SUCCESS AGENT PRINCIPAL TIER ,112986,SAN FRANCISCO CA,CA,11/15/2018,11,2018,05/17/2019,05,2019
SUCCESS AGENT PRINCIPAL TIER ,85259,JACKSONVILLE FL,FL,03/13/2018,03,2018,03/20/2018,03,2018
SUCCESS AGENT PRINCIPAL TIER ,85259,JACKSONVILLE FL,FL,03/01/2018,03,2018,08/15/2018,08,2018
SUCCESS AGENT SENIOR,70740,HILLSBORO OR,OR,10/30/2018,10,2018,05/01/2019,05,2019
SUCCESS AGENT SENIOR TIER ,112986,SAN FRANCISCO CA,CA,11/05/2018,11,2018,04/30/2019,04,2019
SUCCESS AGENT TIER ,59260,HILLSBORO OR,OR,03/12/2018,03,2018,09/01/2018,09,2018
SUCCESS AGENT TIER ,59260,HILLSBORO OR,OR,03/08/2018,03,2018,09/01/2018,09,2018
SUCCESS AGENT TIER ,61630,HILLSBORO OR,OR,01/25/2018,01,2018,07/19/2018,07,2018
SUCCESS AGENT TIER ,70387,INDIANAPOLIS IN,IN,08/22/2018,08,2018,09/03/2018,09,2018
SUCCESS AGENT- TIER  DEVELOPER,64720,INDIANAPOLIS IN,IN,03/12/2018,03,2018,09/01/2018,09,2018
SUCCESS ENGINEER,92120,INDIANAPOLIS IN,IN,04/02/2018,04,2018,04/16/2018,04,2018
SUCCESS ENGINEER,99700,INDIANAPOLIS IN,IN,03/08/2018,03,2018,08/30/2018,08,2018
SUCCESS ENGINEER,99700,GREEN BAY WI,WI,03/15/2018,03,2018,08/30/2018,08,2018
SUCCESS ENGINEER,87069,INDIANAPOLIS IN,IN,01/25/2018,01,2018,02/05/2018,02,2018
SUCCESS ENGINEER,90480,HILLSBORO OR,OR,08/16/2018,08,2018,08/27/2018,08,2018
SUCCESS ENGINEER,95805,INDIANAPOLIS IN,IN,03/02/2018,03,2018,08/30/2018,08,2018
SUCCESS ENGINEER,97136,HILLSBORO OR,OR,04/12/2018,04,2018,04/23/2018,04,2018
SUCCESS ENGINEER,97427,INDIANAPOLIS IN,IN,01/25/2018,01,2018,02/05/2018,02,2018
SUCCESS ENGINEER,100381,HILLSBORO OR,OR,08/09/2018,08,2018,08/22/2018,08,2018
SUCCESS ENGINEER,100714,INDIANAPOLIS IN,IN,09/27/2018,09,2018,10/08/2018,10,2018
SUCCESS ENGINEER,107370,HILLSBORO OR,OR,08/16/2018,08,2018,08/27/2018,08,2018
SUCCESS ENGINEER,109242,SAN FRANCISCO CA,CA,09/13/2018,09,2018,09/24/2018,09,2018
SUCCESS ENGINEER - MCS,92120,INDIANAPOLIS IN,IN,04/17/2018,04,2018,08/24/2018,08,2018
SUCCESS ENGINEER - MCS,95805,INDIANAPOLIS IN,IN,03/30/2018,03,2018,08/24/2018,08,2018
SUCCESS ENGINEER PRINCIPAL,96840,INDIANAPOLIS IN,IN,10/02/2018,10,2018,04/02/2019,04,2019
SUCCESS ENGINEER PRINCIPAL,96840,INDIANAPOLIS IN,IN,11/08/2018,11,2018,11/15/2018,11,2018
SUCCESS ENGINEER PRINCIPAL,103240,HILLSBORO OR,OR,09/13/2018,09,2018,03/14/2019,03,2019
SUCCESS ENGINEER PRINCIPAL,100714,INDIANAPOLIS IN,IN,10/04/2018,10,2018,10/15/2018,10,2018
SUCCESS ENGINEER PRINCIPAL - SIGNATURE SUCCESS,96840,INDINANPOLIS IN,IN,11/05/2018,11,2018,04/18/2019,04,2019
SUCCESS ENGINEER PRINCIPAL - SIGNATURE SUCCESS,95805,INDIANAPOLIS IN,IN,01/10/2018,01,2018,06/08/2018,06,2018
SUCCESS ENGINEER PRINCIPAL - SIGNATURE SUCCESS,100714,INDINANPOLIS IN,IN,10/23/2018,10,2018,04/18/2019,04,2019
SUCCESS ENGINEER PRINCIPAL SIGNATURE SUCCESS III,102669,SAN FRANCISCO CA,CA,04/10/2018,04,2018,08/10/2018,08,2018
SUCCESS ENGINEER PRINCIPAL SIGNATURE SUCCESS III,119246,SAN FRANCISCO CA,CA,03/01/2018,03,2018,08/10/2018,08,2018
SUCCESS ENGINEER PRINCIPAL- SIGNATURE SUCCESS,92120,INDIANAPOLIS IN,IN,05/01/2018,05,2018,10/30/2018,10,2018
SUCCESS ENGINEER SENIOR PRINCIPAL,142168,SAN FRANCISCO CA,CA,05/25/2018,05,2018,07/24/2018,07,2018
SUCCESS SPECIALIST,102669,SAN FRANCISCO CA,CA,03/26/2018,03,2018,08/10/2018,08,2018
SUCCESS SPECIALIST,119246,SAN FRANCISCO CA,CA,03/01/2018,03,2018,08/10/2018,08,2018
SUPPORT ENGINEER,96658,NAPERVILLE IL,IL,07/13/2018,07,2018,10/01/2018,10,2018
SYSTEM ANALYST,111280,BURBANK CA,CA,11/02/2018,11,2018,11/13/2018,11,2018
SYSTEM SPECIALIST,87069,INDIANAPOLIS IN,IN,05/29/2018,05,2018,06/04/2018,06,2018
SYSTEM SPECIALIST ,107640,HILLSBORO OR,OR,11/02/2018,11,2018,05/04/2019,05,2019
SYSTEM SPECIALIST ASSOCIATE I,111426,SAN FRANCISCO CA,CA,08/10/2018,08,2018,08/27/2018,08,2018
SYSTEMS ENGINEER - BIG DATA,138091,SAN FRANCISCO CA,CA,10/29/2018,10,2018,04/30/2019,04,2019
SYSTEMS ENGINEER LEAD,133370,SAN FRANCISCO WA,WA,02/07/2018,02,2018,08/06/2018,08,2018
SYSTEMS ENGINEERING LEAD,142168,SAN FRANCISCO CA,CA,05/29/2018,05,2018,11/23/2018,11,2018
SYSTEMS ENGINEERING LEAD,153774,SAN FRANCISCO CA,CA,02/02/2018,02,2018,07/26/2018,07,2018
SYSTEMS ENGINEERING LEAD,153774,SAN FRANCISCO CA,CA,02/16/2018,02,2018,08/15/2018,08,2018
SYSTEMS ENGINEERING LEAD,153774,SAN FRANCISCO CA,CA,02/20/2018,02,2018,08/20/2018,08,2018
SYSTEMS ENGINEERING SENIOR,120182,HERNDON VA,VA,06/29/2018,06,2018,12/25/2018,12,2018
SYSTEMS OPERATIONS ENGINEER,135990,SAN FRANCISCO CA,CA,04/27/2018,04,2018,10/25/2018,10,2018
SYSTEMS OPERATIONS ENGINEER,135990,SAN FRANCISCO CA,CA,04/27/2018,04,2018,10/25/2018,10,2018
SYSTEMS SECURITY ENGINEER,136926,SAN FRANCISCO CA,CA,09/14/2018,09,2018,10/01/2018,10,2018
SYSTEMS SPECIALIST,79580,INDIANAPOLIS IN,IN,03/08/2018,03,2018,08/07/2018,08,2018
SYSTEMS SPECIALIST,75296,INDIANAPOLIS IN,IN,06/05/2018,06,2018,06/18/2018,06,2018
SYSTEMS SPECIALIST,76024,INDIANAPOLIS IN,IN,02/08/2018,02,2018,08/07/2018,08,2018
SYSTEMS SPECIALIST,79290,INDIANAPOLIS IN,IN,05/23/2018,05,2018,06/04/2018,06,2018
SYSTEMS SPECIALIST,81848,INDIANAPOLIS IN,IN,02/01/2018,02,2018,07/29/2018,07,2018
SYSTEMS SPECIALIST,87610,INDIANAPOLIS IN,IN,08/15/2018,08,2018,08/27/2018,08,2018
SYSTEMS SPECIALIST,94141,INDIANAPOLIS IN,IN,01/25/2018,01,2018,07/19/2018,07,2018
SYSTEMS SPECIALIST,118456,SAN FRANCISCO CA,CA,08/23/2018,08,2018,09/03/2018,09,2018
SYSTEMS SPECIALIST ,84240,HILLSBORO OR,OR,03/07/2018,03,2018,09/04/2018,09,2018
SYSTEMS SPECIALIST ,84240,HILLSBORO OR,OR,03/16/2018,03,2018,09/15/2018,09,2018
SYSTEMS SPECIALIST ,90480,HILLSBORO OR,OR,10/23/2018,10,2018,04/23/2019,04,2019
SYSTEMS SPECIALIST ,63544,INDIANAPOLIS IN,IN,05/01/2018,05,2018,10/30/2018,10,2018
SYSTEMS SPECIALIST I,91160,DALLAS TX,TX,09/14/2018,09,2018,10/01/2018,10,2018
SYSTEMS SPECIALIST I,94800,DALLAS TX,TX,10/19/2018,10,2018,10/29/2018,10,2018
SYSTEMS SPECIALIST I,80808,DALLAS TX,TX,10/30/2018,10,2018,11/12/2018,11,2018
SYSTEMS SPECIALIST I,108784,DALLAS TX,TX,08/16/2018,08,2018,08/27/2018,08,2018
SYSTEMS SPECIALIST II,85176,HILLSBORO OR,OR,04/25/2018,04,2018,10/05/2018,10,2018
SYSTEMS SPECIALIST II,91874,HILLSBORO OR,OR,10/30/2018,10,2018,05/01/2019,05,2019
SYSTEMS SPECIALIST II,93538,DALLAS TX,TX,10/12/2018,10,2018,10/23/2018,10,2018
SYSTEMS SPECIALIST II,101109,HILLSBORO OR,OR,04/05/2018,04,2018,10/01/2018,10,2018
SYSTEMS SPECIALIST II,107370,HILLSBORO OR,OR,09/28/2018,09,2018,03/07/2019,03,2019
SYSTEMS SPECIALIST II,107370,HILLSBORO OR,OR,09/26/2018,09,2018,03/07/2019,03,2019
SYSTEMS SPECIALIST II,108784,DALLAS TX,TX,10/26/2018,10,2018,11/05/2018,11,2018
SYSTEMS SPECIALIST II,109886,DALLAS TX,TX,10/01/2018,10,2018,10/08/2018,10,2018
SYSTEMS SPECIALIST II,109886,DALLAS TX,TX,10/25/2018,10,2018,11/05/2018,11,2018
SYSTEMS SPECIALIST II,121077,SAN FRANCISCO CA,CA,09/18/2018,09,2018,03/14/2019,03,2019
SYSTEMS SPECIALIST II,122429,SAN FRANCISCO CA,CA,04/03/2018,04,2018,10/01/2018,10,2018
SYSTEMS SPECIALIST II,122782,DALLAS TX,TX,10/29/2018,10,2018,11/05/2018,11,2018
TECH QA CONSULTANT,93621,EDINA MN,MN,04/13/2018,04,2018,09/28/2018,09,2018
TECH QA SPECIALIST,82930,SAN FRANCISCO CA,CA,04/13/2018,04,2018,10/05/2018,10,2018
TECH QA SPECIALIST,88733,SAN FRANCISCO CA,CA,04/24/2018,04,2018,10/05/2018,10,2018
TECHNICAL ACCOUNT MANAGER,115586,BELLEVUE WA,WA,09/12/2018,09,2018,09/24/2018,09,2018
TECHNICAL ARCHITECT,96470,INDIANAPOLIS IN,IN,03/20/2018,03,2018,03/20/2018,03,2018
TECHNICAL ARCHITECT,96470,INDIANAPOLIS IN,IN,03/20/2018,03,2018,03/20/2018,03,2018
TECHNICAL ARCHITECT,103022,BEAVERTON OR,OR,03/05/2018,03,2018,03/12/2018,03,2018
TECHNICAL ARCHITECT,113672,ALPHARETTA GA,GA,06/18/2018,06,2018,06/25/2018,06,2018
TECHNICAL ARCHITECT,117000,SMYRNA GA,GA,07/24/2018,07,2018,08/06/2018,08,2018
TECHNICAL ARCHITECT,121222,NEW YORK NY,NY,08/16/2018,08,2018,08/27/2018,08,2018
TECHNICAL ARCHITECT,121389,DURHAM NC,NC,08/20/2018,08,2018,09/03/2018,09,2018
TECHNICAL ARCHITECT,122782,DALLAS TX,TX,07/05/2018,07,2018,07/30/2018,07,2018
TECHNICAL ARCHITECT,124946,MCKINNEY TX,TX,02/02/2018,02,2018,07/03/2018,07,2018
TECHNICAL ARCHITECT,125570,DURHAM NC,NC,08/20/2018,08,2018,09/03/2018,09,2018
TECHNICAL ARCHITECT,126235,IRVING TX,TX,08/29/2018,08,2018,09/10/2018,09,2018
TECHNICAL ARCHITECT,139818,ALPHARETTA GA,GA,06/13/2018,06,2018,06/25/2018,06,2018
TECHNICAL ARCHITECT,141856,SAN FRANCISCO CA,CA,08/13/2018,08,2018,08/20/2018,08,2018
TECHNICAL ARCHITECT,147597,SAN FRANCISCO CA,CA,09/20/2018,09,2018,09/24/2018,09,2018
TECHNICAL ARCHITECT,147597,SAN FRANCISCO CA,CA,09/11/2018,09,2018,09/17/2018,09,2018
TECHNICAL CONSULTANT,71240,INDIANAPOLIS IN,IN,03/19/2018,03,2018,08/15/2018,08,2018
TECHNICAL CONSULTANT,106954,JERSEY CITY NJ,NJ,05/23/2018,05,2018,06/04/2018,06,2018
TECHNICAL CONSULTANT,111509,SAN FRANCISCO CA,CA,06/21/2018,06,2018,07/09/2018,07,2018
TECHNICAL CONSULTANT,118186,SAN FRANCISCO CA,CA,06/29/2018,06,2018,07/09/2018,07,2018
TECHNICAL PRODUCT MANAGER,135990,SAN FRANCISCO CA,CA,06/28/2018,06,2018,07/09/2018,07,2018
TECHNICAL SUPPORT ENGINEER,90480,BEAVERTON OR,OR,10/12/2018,10,2018,10/29/2018,10,2018
TECHNOLOGY ASSOCIATE INTERNAL AUDIT,69514,SAN FRANCISCO CA,CA,09/13/2018,09,2018,09/24/2018,09,2018
TECHNOLOGY SPECIALIST,71240,INDIANAPOLIS IN,IN,03/12/2018,03,2018,07/26/2018,07,2018
TIER  SUCCESS AGENT,71940,CHICAGO IL,IL,03/05/2018,03,2018,07/09/2018,07,2018
TREASURY ANALYST,92206,SAN FRANCISCO CA,CA,09/18/2018,09,2018,10/01/2018,10,2018
USER EXPERIENCE DESIGNER,87859,BURLINGTON MA,MA,03/26/2018,03,2018,09/03/2018,09,2018
USER EXPERIENCE DESIGNER,87859,BURLINGTON MA,MA,04/10/2018,04,2018,09/03/2018,09,2018
USER INTERFACE/USER EXPERIENCE LEAD,107890,BURLINGTON MA,MA,03/06/2018,03,2018,09/03/2018,09,2018
USER RESEARCHER,120432,SAN FRANCISCO CA,CA,03/23/2018,03,2018,09/20/2018,09,2018
USER RESEARCHER,122429,SAN FRANCISCO CA,CA,03/27/2018,03,2018,09/20/2018,09,2018
UX DESIGNER,70283,BURLINGTON MA,MA,03/05/2018,03,2018,08/05/2018,08,2018
UX DESIGNER,84864,SAN FRANCISCO CA,CA,03/13/2018,03,2018,09/12/2018,09,2018
UX DESIGNER,84864,SAN FRANCISCO CA,CA,02/25/2018,02,2018,08/14/2018,08,2018
UX DESIGNER,84864,SAN FRANCISCO CA,CA,02/23/2018,02,2018,08/14/2018,08,2018
UX DESIGNER,122429,SAN FRANCISCO CA,CA,03/20/2018,03,2018,09/12/2018,09,2018
VALUE AND INNOVATION CONSULTANT,115835,CHICAGO IL,IL,03/20/2018,03,2018,09/15/2018,09,2018
VISUALIZATION & ENABLEMENT SMTS,129106,SAN FRANCISCO CA,CA,02/23/2018,02,2018,08/16/2018,08,2018
VP ENGINEERING,234000,SAN FRANCISCO CA,CA,08/20/2018,08,2018,08/27/2018,08,2018
VP IOT BUSINESS DEVELOPEMENT,244026,SAN FRANCISCO CA,CA,02/27/2018,02,2018,08/24/2018,08,2018
VP IOT BUSINESS DEVELOPEMENT,244026,SAN FRANCISCO CA,CA,02/14/2018,02,2018,03/01/2018,03,2018
VP IOT BUSINESS DEVELOPMENT,244026,SAN FRANCISCO CA,CA,02/28/2018,02,2018,08/24/2018,08,2018
VP IOT BUSINESS DEVELOPMENT,244026,SAN FRANCISCO CA,CA,05/07/2018,05,2018,05/21/2018,05,2018
VP IOT BUSINESS DEVELOPMENT,244026,SAN FRANCISCO CA,CA,02/28/2018,02,2018,03/01/2018,03,2018
VP REGIONAL LEADER,135886,NEW YORK NY,NY,01/17/2018,01,2018,05/29/2018,05,2018
VP PRODUCT MANAGEMENT,234000,SAN FRANCISCO CA,CA,07/20/2018,07,2018,08/13/2018,08,2018
VULNERABILITY RESEARCHER,133931,SAN FRANCISCO CA,CA,03/19/2018,03,2018,09/15/2018,09,2018
WEB UI ENGINEER INFRASTRUCTURE SECURITY,157706,SAN FRANCISCO CA,CA,08/17/2018,08,2018,08/27/2018,08,2018
